
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s),
8.861980,0.2091,0.4474,0.9387,2.0321,-0.3635,-0.8500,-0.0573,-0.0860,-0.1425,936.2927,22.8625,-27.3512,-1.6550,30.0600,222.9908,-28.8255,2.1674,88.4835,0.00000000,0.00000000,0.00000000,
8.863140,0.2091,0.4474,0.9387,1.7076,-0.3751,0.6283,-0.0573,-0.0860,-0.1425,936.2927,22.8625,-27.3512,-1.6550,30.0600,222.9908,-28.8255,2.1674,88.4835,0.00000000,0.00000000,0.00000000,
8.864161,0.2091,0.4474,0.9387,1.7076,-0.3751,0.6283,-0.0573,-0.0860,-0.1425,936.2927,22.8625,-27.3512,-1.6550,30.0600,223.2638,-29.0474,1.9896,88.4835,0.00000000,0.00000000,0.00000000,
8.865056,0.2091,0.4474,0.9387,1.7076,-0.3751,0.6283,-0.0573,-0.0860,-0.1425,936.2927,22.9300,-27.4275,-1.8262,30.0600,223.2638,-29.0474,1.9896,88.4835,0.00000000,0.00000000,0.00000000,
8.880188,0.2091,0.4474,0.9387,1.7076,-0.3751,0.6283,0.1206,0.0148,-0.1063,936.2927,22.9300,-27.4275,-1.8262,30.0600,223.2638,-29.0474,1.9896,88.4835,0.00000000,0.00000000,0.00000000,
8.925838,0.2091,0.4474,0.9387,1.7076,-0.3751,0.6283,0.1206,0.0148,-0.1063,936.2927,23.1038,-27.5225,-1.4550,30.0600,223.2638,-29.0474,1.9896,88.9872,0.00000000,0.00000000,0.00000000,
8.928252,0.2286,0.4643,0.6942,1.7076,-0.3751,0.6283,0.1206,0.0148,-0.1063,936.2927,23.1038,-27.5225,-1.4550,30.0600,223.2638,-29.0474,1.9896,88.9872,0.00000000,0.00000000,0.00000000,
8.929219,0.2286,0.4643,0.6942,1.9083,-0.2250,-1.7598,0.1206,0.0148,-0.1063,936.2927,23.1038,-27.5225,-1.4550,30.0600,223.2638,-29.0474,1.9896,88.9872,0.00000000,0.00000000,0.00000000,
8.930105,0.2286,0.4643,0.6942,1.9083,-0.2250,-1.7598,0.1206,0.0148,-0.1063,936.2927,23.1038,-27.5225,-1.4550,30.0600,223.9998,-29.1468,1.9357,88.9872,0.00000000,0.00000000,0.00000000,
8.935165,0.2286,0.4643,0.6942,1.9083,-0.2250,-1.7598,0.1206,0.0148,-0.1063,936.3727,23.1038,-27.5225,-1.4550,30.0600,223.9998,-29.1468,1.9357,88.9872,0.00000000,0.00000000,0.00000000,
8.948182,0.2286,0.4643,0.6942,1.9083,-0.2250,-1.7598,-0.0564,-0.0696,-0.1414,936.3727,23.1038,-27.5225,-1.4550,30.0600,223.9998,-29.1468,1.9357,88.9872,0.00000000,0.00000000,0.00000000,
8.996426,0.2286,0.4643,0.6942,1.4645,0.1871,1.3788,-0.0564,-0.0696,-0.1414,936.3727,23.1038,-27.5225,-1.4550,30.0600,223.9998,-29.1468,1.9357,88.9872,0.00000000,0.00000000,0.00000000,
8.998980,0.1819,0.5080,1.0136,1.4645,0.1871,1.3788,-0.0564,-0.0696,-0.1414,936.3727,23.1038,-27.5225,-1.4550,30.0600,223.9998,-29.1468,1.9357,88.9872,0.00000000,0.00000000,0.00000000,
9.000065,0.1819,0.5080,1.0136,1.4645,0.1871,1.3788,-0.0564,-0.0696,-0.1414,936.3727,23.1038,-27.5225,-1.4550,30.0600,224.0969,-29.2548,1.8562,88.9872,0.00000000,0.00000000,0.00000000,
9.003801,0.1819,0.5080,1.0136,1.4645,0.1871,1.3788,-0.0564,-0.0696,-0.1414,936.3727,23.3850,-27.7550,-1.5775,30.0600,224.0969,-29.2548,1.8562,88.9872,0.00000000,0.00000000,0.00000000,
9.014560,0.1819,0.5080,1.0136,1.4645,0.1871,1.3788,0.0615,-0.0145,-0.0480,936.3727,23.3850,-27.7550,-1.5775,30.0600,224.0969,-29.2548,1.8562,88.9872,0.00000000,0.00000000,0.00000000,
9.016133,0.1819,0.5080,1.0136,1.4645,0.1871,1.3788,0.0615,-0.0145,-0.0480,936.3976,23.3850,-27.7550,-1.5775,30.0600,224.0969,-29.2548,1.8562,88.9872,0.00000000,0.00000000,0.00000000,
9.056679,0.1819,0.5080,1.0136,1.4645,0.1871,1.3788,0.0615,-0.0145,-0.0480,936.4219,23.3850,-27.7550,-1.5775,30.0600,224.0969,-29.2548,1.8562,88.9872,0.00000000,0.00000000,0.00000000,
9.063452,0.1819,0.5080,1.0136,1.4645,0.1871,1.3788,0.0615,-0.0145,-0.0480,936.4219,23.6512,-27.6100,-1.5838,30.0600,224.0969,-29.2548,1.8562,88.9872,0.00000000,0.00000000,0.00000000,
9.064897,0.1718,0.4386,0.8470,1.4645,0.1871,1.3788,0.0615,-0.0145,-0.0480,936.4219,23.6512,-27.6100,-1.5838,30.0600,224.0969,-29.2548,1.8562,88.9872,0.00000000,0.00000000,0.00000000,
9.065820,0.1718,0.4386,0.8470,1.3452,-0.5077,-0.2445,0.0615,-0.0145,-0.0480,936.4219,23.6512,-27.6100,-1.5838,30.0600,224.0969,-29.2548,1.8562,88.9872,0.00000000,0.00000000,0.00000000,
9.066610,0.1718,0.4386,0.8470,1.3452,-0.5077,-0.2445,0.0615,-0.0145,-0.0480,936.4219,23.6512,-27.6100,-1.5838,30.0600,224.4938,-29.3614,1.9718,88.9872,0.00000000,0.00000000,0.00000000,
9.082081,0.1718,0.4386,0.8470,1.3452,-0.5077,-0.2445,0.0232,-0.0568,-0.0942,936.4219,23.6512,-27.6100,-1.5838,30.0600,224.4938,-29.3614,1.9718,88.9872,0.00000000,0.00000000,0.00000000,
9.123926,0.1718,0.4386,0.8470,1.3452,-0.5077,-0.2445,0.0232,-0.0568,-0.0942,936.4219,23.6475,-27.3462,-1.4037,30.0600,224.4938,-29.3614,1.9718,88.9872,0.00000000,0.00000000,0.00000000,
9.130337,0.1718,0.4386,0.8470,1.5993,0.2530,-0.7279,0.0232,-0.0568,-0.0942,936.4219,23.6475,-27.3462,-1.4037,30.0600,224.4938,-29.3614,1.9718,88.9872,0.00000000,0.00000000,0.00000000,
9.131464,0.2002,0.5098,0.8012,1.5993,0.2530,-0.7279,0.0232,-0.0568,-0.0942,936.4219,23.6475,-27.3462,-1.4037,30.0600,224.4938,-29.3614,1.9718,88.9872,0.00000000,0.00000000,0.00000000,
9.132559,0.2002,0.5098,0.8012,1.5993,0.2530,-0.7279,0.0232,-0.0568,-0.0942,936.4219,23.6475,-27.3462,-1.4037,30.0600,224.7863,-28.9399,2.1128,88.9872,0.00000000,0.00000000,0.00000000,
9.135296,0.2002,0.5098,0.8012,1.5993,0.2530,-0.7279,0.0232,-0.0568,-0.0942,936.4378,23.6475,-27.3462,-1.4037,30.0600,224.7863,-28.9399,2.1128,88.9872,0.00000000,0.00000000,0.00000000,
9.150429,0.2002,0.5098,0.8012,1.5993,0.2530,-0.7279,-0.1406,-0.0344,-0.0250,936.4378,23.6475,-27.3462,-1.4037,30.0600,224.7863,-28.9399,2.1128,88.9872,0.00000000,0.00000000,0.00000000,
9.199121,0.2002,0.5098,0.8012,1.2827,-0.2697,-0.1945,-0.1406,-0.0344,-0.0250,936.4378,23.6475,-27.3462,-1.4037,30.0600,224.7863,-28.9399,2.1128,88.9872,0.00000000,0.00000000,0.00000000,
9.202397,0.1678,0.4501,0.8591,1.2827,-0.2697,-0.1945,-0.1406,-0.0344,-0.0250,936.4378,23.6475,-27.3462,-1.4037,30.0600,224.7863,-28.9399,2.1128,88.9872,0.00000000,0.00000000,0.00000000,
9.203264,0.1678,0.4501,0.8591,1.2827,-0.2697,-0.1945,-0.1406,-0.0344,-0.0250,936.4378,23.6475,-27.3462,-1.4037,30.0600,225.4274,-28.5252,2.1091,88.9872,0.00000000,0.00000000,0.00000000,
9.204041,0.1678,0.4501,0.8591,1.2827,-0.2697,-0.1945,-0.1406,-0.0344,-0.0250,936.4378,23.4525,-27.2225,-2.2037,30.0600,225.4274,-28.5252,2.1091,88.9872,0.00000000,0.00000000,0.00000000,
9.216107,0.1678,0.4501,0.8591,1.2827,-0.2697,-0.1945,-0.1406,-0.0344,-0.0250,936.4450,23.4525,-27.2225,-2.2037,30.0600,225.4274,-28.5252,2.1091,89.9789,0.00000000,0.00000000,0.00000000,
9.217381,0.1678,0.4501,0.8591,1.2827,-0.2697,-0.1945,-0.1211,-0.1161,-0.1553,936.4450,23.4525,-27.2225,-2.2037,30.0600,225.4274,-28.5252,2.1091,89.9789,0.00000000,0.00000000,0.00000000,
9.256375,0.1678,0.4501,0.8591,1.2827,-0.2697,-0.1945,-0.1211,-0.1161,-0.1553,936.4582,23.4525,-27.2225,-2.2037,30.0600,225.4274,-28.5252,2.1091,89.9789,0.00000000,0.00000000,0.00000000,
9.262110,0.1678,0.4501,0.8591,1.2827,-0.2697,-0.1945,-0.1211,-0.1161,-0.1553,936.4582,24.1000,-26.8387,-2.5550,30.0600,225.4274,-28.5252,2.1091,89.9789,0.00000000,0.00000000,0.00000000,
9.263866,0.2290,0.4489,0.9412,1.2827,-0.2697,-0.1945,-0.1211,-0.1161,-0.1553,936.4582,24.1000,-26.8387,-2.5550,30.0600,225.4274,-28.5252,2.1091,89.9789,0.00000000,0.00000000,0.00000000,
9.265526,0.2290,0.4489,0.9412,1.9095,-0.2750,0.6058,-0.1211,-0.1161,-0.1553,936.4582,24.1000,-26.8387,-2.5550,30.0600,225.4274,-28.5252,2.1091,89.9789,0.00000000,0.00000000,0.00000000,
9.266392,0.2290,0.4489,0.9412,1.9095,-0.2750,0.6058,-0.1211,-0.1161,-0.1553,936.4582,24.1000,-26.8387,-2.5550,30.0600,225.6806,-28.4782,1.9545,89.9789,0.00000000,0.00000000,0.00000000,
9.283702,0.2290,0.4489,0.9412,1.9095,-0.2750,0.6058,0.0197,0.0588,-0.0985,936.4582,24.1000,-26.8387,-2.5550,30.0600,225.6806,-28.4782,1.9545,89.9789,0.00000000,0.00000000,0.00000000,
9.322068,0.2290,0.4489,0.9412,1.9095,-0.2750,0.6058,0.0197,0.0588,-0.0985,936.4582,24.4225,-26.9350,-2.6000,30.0600,225.6806,-28.4782,1.9545,89.9789,0.00000000,0.00000000,0.00000000,
9.331428,0.2047,0.4252,0.7053,1.9095,-0.2750,0.6058,0.0197,0.0588,-0.0985,936.4582,24.4225,-26.9350,-2.6000,30.0600,225.6806,-28.4782,1.9545,89.9789,0.00000000,0.00000000,0.00000000,
9.332450,0.2047,0.4252,0.7053,1.6944,-0.4729,-1.7264,0.0197,0.0588,-0.0985,936.4582,24.4225,-26.9350,-2.6000,30.0600,225.6806,-28.4782,1.9545,89.9789,0.00000000,0.00000000,0.00000000,
9.333218,0.2047,0.4252,0.7053,1.6944,-0.4729,-1.7264,0.0197,0.0588,-0.0985,936.4582,24.4225,-26.9350,-2.6000,30.0600,226.1852,-28.2422,1.8157,89.9789,0.00000000,0.00000000,0.00000000,
9.335622,0.2047,0.4252,0.7053,1.6944,-0.4729,-1.7264,0.0197,0.0588,-0.0985,936.4486,24.4225,-26.9350,-2.6000,30.0600,226.1852,-28.2422,1.8157,89.9789,0.00000000,0.00000000,0.00000000,
9.351388,0.2047,0.4252,0.7053,1.6944,-0.4729,-1.7264,-0.1393,-0.0686,-0.1229,936.4486,24.4225,-26.9350,-2.6000,30.0600,226.1852,-28.2422,1.8157,89.9789,0.00000000,0.00000000,0.00000000,
9.400176,0.2047,0.4252,0.7053,1.3644,0.0175,2.2892,-0.1393,-0.0686,-0.1229,936.4486,24.4225,-26.9350,-2.6000,30.0600,226.1852,-28.2422,1.8157,89.9789,0.00000000,0.00000000,0.00000000,
9.402241,0.2047,0.4252,0.7053,1.3644,0.0175,2.2892,-0.1393,-0.0686,-0.1229,936.4486,24.4225,-26.9350,-2.6000,30.0600,226.3255,-27.7608,1.8763,89.9789,0.00000000,0.00000000,0.00000000,
9.403128,0.1721,0.4677,1.1189,1.3644,0.0175,2.2892,-0.1393,-0.0686,-0.1229,936.4486,24.4225,-26.9350,-2.6000,30.0600,226.3255,-27.7608,1.8763,89.9789,0.00000000,0.00000000,0.00000000,
9.403944,0.1721,0.4677,1.1189,1.3644,0.0175,2.2892,-0.1393,-0.0686,-0.1229,936.4486,24.5625,-26.9788,-2.6163,30.0600,226.3255,-27.7608,1.8763,89.9789,0.00000000,0.00000000,0.00000000,
9.415542,0.1721,0.4677,1.1189,1.3644,0.0175,2.2892,-0.1393,-0.0686,-0.1229,936.3972,24.5625,-26.9788,-2.6163,30.0600,226.3255,-27.7608,1.8763,89.9789,0.00000000,0.00000000,0.00000000,
9.418039,0.1721,0.4677,1.1189,1.3644,0.0175,2.2892,-0.0061,-0.0163,-0.0386,936.3972,24.5625,-26.9788,-2.6163,30.0600,226.3255,-27.7608,1.8763,89.9789,0.00000000,0.00000000,0.00000000,
9.457351,0.1721,0.4677,1.1189,1.3644,0.0175,2.2892,-0.0061,-0.0163,-0.0386,936.4229,24.5625,-26.9788,-2.6163,30.0600,226.3255,-27.7608,1.8763,89.9789,0.00000000,0.00000000,0.00000000,
9.462017,0.1721,0.4677,1.1189,1.3644,0.0175,2.2892,-0.0061,-0.0163,-0.0386,936.4229,24.5550,-26.7500,-2.9350,30.0600,226.3255,-27.7608,1.8763,89.9789,0.00000000,0.00000000,0.00000000,
9.467660,0.1721,0.4677,1.1189,1.2764,-0.8000,-1.2495,-0.0061,-0.0163,-0.0386,936.4229,24.5550,-26.7500,-2.9350,30.0600,226.3255,-27.7608,1.8763,89.9789,0.00000000,0.00000000,0.00000000,
9.468699,0.1673,0.3893,0.7551,1.2764,-0.8000,-1.2495,-0.0061,-0.0163,-0.0386,936.4229,24.5550,-26.7500,-2.9350,30.0600,226.3255,-27.7608,1.8763,89.9789,0.00000000,0.00000000,0.00000000,
9.469479,0.1673,0.3893,0.7551,1.2764,-0.8000,-1.2495,-0.0061,-0.0163,-0.0386,936.4229,24.5550,-26.7500,-2.9350,30.0600,226.9920,-28.0880,2.1135,89.9789,0.00000000,0.00000000,0.00000000,
9.485657,0.1673,0.3893,0.7551,1.2764,-0.8000,-1.2495,0.0012,-0.1350,-0.0932,936.4229,24.5550,-26.7500,-2.9350,30.0600,226.9920,-28.0880,2.1135,89.9789,0.00000000,0.00000000,0.00000000,
9.534704,0.1673,0.3893,0.7551,1.1739,0.2356,1.5431,0.0012,-0.1350,-0.0932,936.4229,24.5550,-26.7500,-2.9350,30.0600,226.9920,-28.0880,2.1135,89.3354,0.00000000,0.00000000,0.00000000,
9.537524,0.1620,0.4897,1.0425,1.1739,0.2356,1.5431,0.0012,-0.1350,-0.0932,936.4229,24.5550,-26.7500,-2.9350,30.0600,226.9920,-28.0880,2.1135,89.3354,0.00000000,0.00000000,0.00000000,
9.538843,0.1620,0.4897,1.0425,1.1739,0.2356,1.5431,0.0012,-0.1350,-0.0932,936.4229,24.5550,-26.7500,-2.9350,30.0600,227.2271,-27.7547,2.4142,89.3354,0.00000000,0.00000000,0.00000000,
9.540028,0.1620,0.4897,1.0425,1.1739,0.2356,1.5431,0.0012,-0.1350,-0.0932,936.3908,24.5550,-26.7500,-2.9350,30.0600,227.2271,-27.7547,2.4142,89.3354,0.00000000,0.00000000,0.00000000,
9.541049,0.1620,0.4897,1.0425,1.1739,0.2356,1.5431,0.0012,-0.1350,-0.0932,936.3908,24.3088,-26.6987,-3.1962,30.0600,227.2271,-27.7547,2.4142,89.3354,0.00000000,0.00000000,0.00000000,
9.553286,0.1620,0.4897,1.0425,1.1739,0.2356,1.5431,-0.0559,-0.1217,-0.0367,936.3908,24.3088,-26.6987,-3.1962,30.0600,227.2271,-27.7547,2.4142,89.3354,0.00000000,0.00000000,0.00000000,
9.600287,0.1620,0.4897,1.0425,1.1739,0.2356,1.5431,-0.0559,-0.1217,-0.0367,936.3908,23.8750,-26.9575,-3.0237,30.0600,227.2271,-27.7547,2.4142,89.3354,0.00000000,0.00000000,0.00000000,
9.602472,0.1973,0.4447,0.9000,1.1739,0.2356,1.5431,-0.0559,-0.1217,-0.0367,936.3908,23.8750,-26.9575,-3.0237,30.0600,227.2271,-27.7547,2.4142,89.3354,0.00000000,0.00000000,0.00000000,
9.603353,0.1973,0.4447,0.9000,1.4714,-0.2014,0.1465,-0.0559,-0.1217,-0.0367,936.3908,23.8750,-26.9575,-3.0237,30.0600,227.2271,-27.7547,2.4142,89.3354,0.00000000,0.00000000,0.00000000,
9.604207,0.1973,0.4447,0.9000,1.4714,-0.2014,0.1465,-0.0559,-0.1217,-0.0367,936.3908,23.8750,-26.9575,-3.0237,30.0600,227.8985,-27.7347,2.7006,89.3354,0.00000000,0.00000000,0.00000000,
9.616212,0.1973,0.4447,0.9000,1.4714,-0.2014,0.1465,-0.0559,-0.1217,-0.0367,936.3825,23.8750,-26.9575,-3.0237,30.0600,227.8985,-27.7347,2.7006,89.3354,0.00000000,0.00000000,0.00000000,
9.619336,0.1973,0.4447,0.9000,1.4714,-0.2014,0.1465,-0.0229,-0.1071,-0.1167,936.3825,23.8750,-26.9575,-3.0237,30.0600,227.8985,-27.7347,2.7006,89.3354,0.00000000,0.00000000,0.00000000,
9.624725,0.1973,0.4447,0.9000,1.4714,-0.2014,0.1465,-0.0229,-0.1071,-0.1167,936.3825,23.8750,-26.9575,-3.0237,32.1712,227.8985,-27.7347,2.7006,89.3354,0.00000000,0.00000000,0.00000000,
9.655685,0.1973,0.4447,0.9000,1.4714,-0.2014,0.1465,-0.0229,-0.1071,-0.1167,936.3564,23.8750,-26.9575,-3.0237,32.1712,227.8985,-27.7347,2.7006,89.3354,0.00000000,0.00000000,0.00000000,
9.658297,0.1973,0.4447,0.9000,1.4714,-0.2014,0.1465,-0.0229,-0.1071,-0.1167,936.3564,23.7300,-26.3550,-3.6900,32.1712,227.8985,-27.7347,2.7006,89.3354,0.00000000,0.00000000,0.00000000,
9.667764,0.1912,0.4601,0.9864,1.4714,-0.2014,0.1465,-0.0229,-0.1071,-0.1167,936.3564,23.7300,-26.3550,-3.6900,32.1712,227.8985,-27.7347,2.7006,89.3354,0.00000000,0.00000000,0.00000000,
9.669286,0.1912,0.4601,0.9864,1.4156,-0.0537,0.9950,-0.0229,-0.1071,-0.1167,936.3564,23.7300,-26.3550,-3.6900,32.1712,227.8985,-27.7347,2.7006,89.3354,0.00000000,0.00000000,0.00000000,
9.670426,0.1912,0.4601,0.9864,1.4156,-0.0537,0.9950,-0.0229,-0.1071,-0.1167,936.3564,23.7300,-26.3550,-3.6900,32.1712,228.0821,-27.7535,2.6711,89.3354,0.00000000,0.00000000,0.00000000,
9.686992,0.1912,0.4601,0.9864,1.4156,-0.0537,0.9950,0.0257,-0.0150,-0.0754,936.3564,23.7300,-26.3550,-3.6900,32.1712,228.0821,-27.7535,2.6711,89.3354,0.00000000,0.00000000,0.00000000,
9.727939,0.1912,0.4601,0.9864,1.4156,-0.0537,0.9950,0.0257,-0.0150,-0.0754,936.3564,23.7300,-26.3550,-3.6900,36.2188,228.0821,-27.7535,2.6711,89.3354,0.00000000,0.00000000,0.00000000,
9.735155,0.1807,0.4140,0.7590,1.4156,-0.0537,0.9950,0.0257,-0.0150,-0.0754,936.3564,23.7300,-26.3550,-3.6900,36.2188,228.0821,-27.7535,2.6711,89.3354,0.00000000,0.00000000,0.00000000,
9.736252,0.1807,0.4140,0.7590,1.2780,-0.5008,-1.2345,0.0257,-0.0150,-0.0754,936.3564,23.7300,-26.3550,-3.6900,36.2188,228.0821,-27.7535,2.6711,89.3354,0.00000000,0.00000000,0.00000000,
9.737088,0.1807,0.4140,0.7590,1.2780,-0.5008,-1.2345,0.0257,-0.0150,-0.0754,936.3564,23.7300,-26.3550,-3.6900,36.2188,228.7881,-27.7307,2.8767,89.3354,0.00000000,0.00000000,0.00000000,
9.737900,0.1807,0.4140,0.7590,1.2780,-0.5008,-1.2345,0.0257,-0.0150,-0.0754,936.3638,23.7300,-26.3550,-3.6900,36.2188,228.7881,-27.7307,2.8767,89.3354,0.00000000,0.00000000,0.00000000,
9.738735,0.1807,0.4140,0.7590,1.2780,-0.5008,-1.2345,0.0257,-0.0150,-0.0754,936.3638,24.0700,-26.5000,-3.3225,36.2188,228.7881,-27.7307,2.8767,89.3354,0.00000000,0.00000000,0.00000000,
9.753989,0.1807,0.4140,0.7590,1.2780,-0.5008,-1.2345,-0.0565,-0.1155,-0.1350,936.3638,24.0700,-26.5000,-3.3225,36.2188,228.7881,-27.7307,2.8767,89.3354,0.00000000,0.00000000,0.00000000,
9.798748,0.1807,0.4140,0.7590,1.2780,-0.5008,-1.2345,-0.0565,-0.1155,-0.1350,936.3638,24.0500,-26.6812,-3.4650,36.2188,228.7881,-27.7307,2.8767,89.3354,0.00000000,0.00000000,0.00000000,
9.802588,0.1869,0.4408,0.9585,1.2780,-0.5008,-1.2345,-0.0565,-0.1155,-0.1350,936.3638,24.0500,-26.6812,-3.4650,36.2188,228.7881,-27.7307,2.8767,89.3354,0.00000000,0.00000000,0.00000000,
9.803521,0.1869,0.4408,0.9585,1.3486,-0.2112,0.7053,-0.0565,-0.1155,-0.1350,936.3638,24.0500,-26.6812,-3.4650,36.2188,228.7881,-27.7307,2.8767,89.3354,0.00000000,0.00000000,0.00000000,
9.804327,0.1869,0.4408,0.9585,1.3486,-0.2112,0.7053,-0.0565,-0.1155,-0.1350,936.3638,24.0500,-26.6812,-3.4650,36.2188,229.0064,-27.5482,2.8175,89.3354,0.00000000,0.00000000,0.00000000,
9.815676,0.1869,0.4408,0.9585,1.3486,-0.2112,0.7053,-0.0565,-0.1155,-0.1350,936.3802,24.0500,-26.6812,-3.4650,36.2188,229.0064,-27.5482,2.8175,89.5612,0.00000000,0.00000000,0.00000000,
9.821069,0.1869,0.4408,0.9585,1.3486,-0.2112,0.7053,0.0200,-0.0206,-0.0502,936.3802,24.0500,-26.6812,-3.4650,36.2188,229.0064,-27.5482,2.8175,89.5612,0.00000000,0.00000000,0.00000000,
9.856701,0.1869,0.4408,0.9585,1.3486,-0.2112,0.7053,0.0200,-0.0206,-0.0502,936.3838,24.0500,-26.6812,-3.4650,36.2188,229.0064,-27.5482,2.8175,89.5612,0.00000000,0.00000000,0.00000000,
9.858953,0.1869,0.4408,0.9585,1.3486,-0.2112,0.7053,0.0200,-0.0206,-0.0502,936.3838,23.9837,-26.7312,-3.2075,36.2188,229.0064,-27.5482,2.8175,89.5612,0.00000000,0.00000000,0.00000000,
9.869275,0.1790,0.3695,0.7336,1.3486,-0.2112,0.7053,0.0200,-0.0206,-0.0502,936.3838,23.9837,-26.7312,-3.2075,36.2188,229.0064,-27.5482,2.8175,89.5612,0.00000000,0.00000000,0.00000000,
9.870350,0.1790,0.3695,0.7336,1.2225,-0.9562,-1.4711,0.0200,-0.0206,-0.0502,936.3838,23.9837,-26.7312,-3.2075,36.2188,229.0064,-27.5482,2.8175,89.5612,0.00000000,0.00000000,0.00000000,
9.871239,0.1790,0.3695,0.7336,1.2225,-0.9562,-1.4711,0.0200,-0.0206,-0.0502,936.3838,23.9837,-26.7312,-3.2075,36.2188,229.7149,-27.8612,3.1017,89.5612,0.00000000,0.00000000,0.00000000,
9.889587,0.1790,0.3695,0.7336,1.2225,-0.9562,-1.4711,0.0319,-0.1538,-0.1368,936.3838,23.9837,-26.7312,-3.2075,36.2188,229.7149,-27.8612,3.1017,89.5612,0.00000000,0.00000000,0.00000000,
9.936599,0.1790,0.3695,0.7336,1.2225,-0.9562,-1.4711,0.0319,-0.1538,-0.1368,936.4036,23.9837,-26.7312,-3.2075,36.2188,229.7149,-27.8612,3.1017,89.5612,0.00000000,0.00000000,0.00000000,
9.940227,0.1790,0.3695,0.7336,1.2225,-0.9562,-1.4711,0.0319,-0.1538,-0.1368,936.4036,24.4075,-26.4387,-3.2775,36.2188,229.7149,-27.8612,3.1017,89.5612,0.00000000,0.00000000,0.00000000,
9.941554,0.2284,0.5268,0.8853,1.2225,-0.9562,-1.4711,0.0319,-0.1538,-0.1368,936.4036,24.4075,-26.4387,-3.2775,36.2188,229.7149,-27.8612,3.1017,89.5612,0.00000000,0.00000000,0.00000000,
9.942783,0.2284,0.5268,0.8853,1.6752,0.5930,0.0138,0.0319,-0.1538,-0.1368,936.4036,24.4075,-26.4387,-3.2775,36.2188,229.7149,-27.8612,3.1017,89.5612,0.00000000,0.00000000,0.00000000,
9.943516,0.2284,0.5268,0.8853,1.6752,0.5930,0.0138,0.0319,-0.1538,-0.1368,936.4036,24.4075,-26.4387,-3.2775,36.2188,230.1188,-27.8151,3.2850,89.5612,0.00000000,0.00000000,0.00000000,
9.955532,0.2284,0.5268,0.8853,1.6752,0.5930,0.0138,0.0185,-0.0852,-0.0487,936.4036,24.4075,-26.4387,-3.2775,36.2188,230.1188,-27.8151,3.2850,89.5612,0.00000000,0.00000000,0.00000000,
9.997710,0.2284,0.5268,0.8853,1.6752,0.5930,0.0138,0.0185,-0.0852,-0.0487,936.4036,24.1625,-26.3050,-3.4875,36.2188,230.1188,-27.8151,3.2850,89.5612,0.00000000,0.00000000,0.00000000,
10.003763,0.1378,0.4669,0.8676,1.6752,0.5930,0.0138,0.0185,-0.0852,-0.0487,936.4036,24.1625,-26.3050,-3.4875,36.2188,230.1188,-27.8151,3.2850,89.5612,0.00000000,0.00000000,0.00000000,
10.005008,0.1378,0.4669,0.8676,0.7084,-0.0833,-0.1064,0.0185,-0.0852,-0.0487,936.4036,24.1625,-26.3050,-3.4875,36.2188,230.1188,-27.8151,3.2850,89.5612,0.00000000,0.00000000,0.00000000,
10.005956,0.1378,0.4669,0.8676,0.7084,-0.0833,-0.1064,0.0185,-0.0852,-0.0487,936.4036,24.1625,-26.3050,-3.4875,36.2188,230.7040,-28.4263,3.7517,89.5612,0.00000000,0.00000000,0.00000000,
10.016766,0.1378,0.4669,0.8676,0.7084,-0.0833,-0.1064,0.0185,-0.0852,-0.0487,936.3766,24.1625,-26.3050,-3.4875,36.2188,230.7040,-28.4263,3.7517,89.5612,0.00000000,0.00000000,0.00000000,
10.025290,0.1378,0.4669,0.8676,0.7084,-0.0833,-0.1064,0.1356,-0.1758,-0.1029,936.3766,24.1625,-26.3050,-3.4875,36.2188,230.7040,-28.4263,3.7517,89.5612,0.00000000,0.00000000,0.00000000,
10.057913,0.1378,0.4669,0.8676,0.7084,-0.0833,-0.1064,0.1356,-0.1758,-0.1029,936.3766,24.0812,-26.3050,-2.9700,36.2188,230.7040,-28.4263,3.7517,89.5612,0.00000000,0.00000000,0.00000000,
10.060447,0.1378,0.4669,0.8676,0.7084,-0.0833,-0.1064,0.1356,-0.1758,-0.1029,936.3589,24.0812,-26.3050,-2.9700,36.2188,230.7040,-28.4263,3.7517,89.5612,0.00000000,0.00000000,0.00000000,
10.070976,0.1788,0.5007,0.8009,0.7084,-0.0833,-0.1064,0.1356,-0.1758,-0.1029,936.3589,24.0812,-26.3050,-2.9700,36.2188,230.7040,-28.4263,3.7517,89.5612,0.00000000,0.00000000,0.00000000,
10.072218,0.1788,0.5007,0.8009,1.0885,0.2531,-0.7623,0.1356,-0.1758,-0.1029,936.3589,24.0812,-26.3050,-2.9700,36.2188,230.7040,-28.4263,3.7517,89.5612,0.00000000,0.00000000,0.00000000,
10.073074,0.1788,0.5007,0.8009,1.0885,0.2531,-0.7623,0.1356,-0.1758,-0.1029,936.3589,24.0812,-26.3050,-2.9700,36.2188,231.0458,-28.3920,3.8738,89.5612,0.00000000,0.00000000,0.00000000,
10.090504,0.1788,0.5007,0.8009,1.0885,0.2531,-0.7623,-0.0417,-0.0037,-0.0431,936.3589,24.0812,-26.3050,-2.9700,36.2188,231.0458,-28.3920,3.8738,89.5612,0.00000000,0.00000000,0.00000000,
